Código,Empresa,Setor,Preço,P/VP,DY
EMET11,Multicategoria,"9,48","5,23%","12,94%","0,95",47.400.000,584.163,0,"0,00","0,00","0,00%","0,00%",
EQIN11,Multicategoria,"7,29","15,31%","0,00%","0,81",122.098.000,0,0,"0,00","0,00","0,00%","0,00%",
EQIR11,Multicategoria,"8,70","13,27%","13,67%","0,90",94.911.000,75.715,0,"0,00","0,00","0,00%","0,00%",
ERCR11,Residencial,"76.000,00","-0,26%","0,00%","6,94",180.576.000,0,0,"0,00","0,00","0,00%","0,00%",
ERPA11,Multicategoria,"125,00","6,48%","8,92%","0,76",62.615.200,25.357,1,"18.532,10","1.374,95","7,42%","0,00%","Avenida Europa, 105 - Jardim Paulista"
EURO11,Logística,"329,00","7,04%","7,50%","0,84",134.852.000,145.257,7,"1.078,19","94,44","8,76%","0,00%","Rua Sargento Aquino, 135/Rua Comandante Vergueiro da Cruz, 206,Rua Comandante Vergueiro da Cruz, 206,Rodovia Anhanguera , S/N KM 17,5,Av. Interlagos, 4455,Rodovia Anhanguera, s/n km 17,5,Av. Interlagos, 4.455,Rua Sargento Aquino, 136"
EVBI11,Multicategoria,"9,50","4,93%","5,59%","0,97",546.231.000,0,11,"6.565,94","343,08","5,23%","0,49%","Avenida Pedro Linhares Gomes, 5765, Sem Complemento, Industrial, Ipatinga/MG, Brasil, 35160-291,Avenida Waldemar Alves, 230, Sem Complemento, São Vicente, Araçatuba/SP, Brasil, 16050-005,Avenida Fabio Barreto, 263, Sem Complemento, Vila Tiberio, Ribeirao Preto/SP, Brasil, 14050-000,Rua Dos Carijos, 352, Sem Complemento, Centro, Belo Horizonte/MG, Brasil, 30120-064,Avenida Presidente Kennedy, 09, Sem Complemento, Centro, Diadema/SP, Brasil, 09913-000,Rodovia 168 E Na Estrada Linha Azul, Rodovia Rj 168, Sem Complemento, Rodovia Rj 168, Macaé/RJ, Brasil, 00027-910,Rua General Marcondes Salgado, 8-55, Sem Complemento, Centro, Bauru/SP, Brasil, 17010-040,Avenida Adolfo Pinheiro, 76, Sem Complemento, Santo Amaro, São Paulo/SP, Brasil, 04733-000,Praca Quinze De Novembro, 111, Sem Complemento, Centro, Florianópolis/SC, Brasil, 88010-400,Avenida Governador Jorge Teixeira, 3500, Sem Complemento, Aeroporto, Porto Velho/RO, Brasil, 76803-250,Rua Coronel Ponciano De Mattos Pereira, 785, Lote Pte Fazenda Coqueiros Do Lot. Chácara N°101, Parque Dos Jequitibás, Dourados/MS, Brasil, 79839-600,Quadra 206, Lote 02, Praça Tuim, Sul (águas Claras), Brasília/DF, Brasil, 00071-925,Avenida Getulio Vargas, 258, Sem Complemento, Bosque, Rio Branco/AC, Brasil, 69900-589,Avenida Das Americas, 6205, Sem Complemento, Barra Da Tijuca, Rio De Janeiro/RJ, Brasil, 22793-080"
EXES11,Multicategoria,"9,63","9,83%","15,96%","0,97",135.797.000,158.886,0,"0,00","0,00","0,00%","0,00%",
FAED11,Outros,"160,20","12,49%","12,60%","0,70",110.919.000,67.436,4,"2.359,89","317,12","13,44%","0,00%","Alameda Maria Tereza, 4198, Sem Complemento, Dois Córregos, Valinhos/SP, Brasil, 13278-181,Rua Waldemar Silenci, 340, Sem Complemento, Cidade Jardim, Leme/SP, Brasil, 13614-370,Rodovia Regis Bittencourt, 199, Sem Complemento, Centro, Taboão Da Serra/SP, Brasil, 06768-000,Alameda Maria Tereza, 4266, Sem Complemento, Dois Córregos, Valinhos/SP, Brasil, 13278-181"
FAMB11,Residencial,"1.000,00","-1,90%","0,00%","1,01",122.538.000,31.988,1,"2.030,12","84,81","4,18%","98,01%","Avenida Almirante Barroso, 174, 1º Subsolo Até 31º Andar, Centro, Rio De Janeiro/RJ, Brasil, 20031-004"
FATN11,Multicategoria,"87,06","4,50%","6,32%","0,90",523.051.000,2.295.770,56,"30.127,40","2.564,26","8,51%","3,93%","Av. das Nações Unidas, 11.541,Rua Tabapuã, 627,Rua James Joule, 92,Rua Fidêncio Ramos, 213 ,Rua Henri Dunant, 873,Avenida Doutor Cardoso de Melo, 1340,Rua Helena, 260,AL. Campinas, 457,Rua Funchal, 129,Rua James Joule, 92,Rua Arizona, 1366,Rua Professor Artur Ramos, 96,Rua Arizona, 1426,Rua Helena, 218,Rua Gomes de Carvalho, 1306,Rua Florida, 1738,Alameda Itu, 852,Av. Nações Unidas, 11.633,Rua Álvaro Rodrigues, 182,Praça João Duran Alonso, 34,Av. Paulista, 2022,Rua Doutor Renato Paes de Barros, 717,Rua Gomes de Carvalho, 1329,Rua Cristiano Viana, 401,Av. Luiz Carlos Berrini, 1461,Av. Brigadeiro Faria Lima, nº 1478,Rua Ribeiro do Vale, 152,Rua do Rócio, 220,Rua Robert Bush, 45,67 e 235,Rua Arizona, nº 1349,Rua Sansão Alves dos Santos, 76,Rua Funchal, 573,Rua Teixeira da Silva, 650/660,Rua Dr. Cardoso de Melo, 1855 ,Rua Casa do Ator, 1117,Av. Dr. Cardoso De Melo, 1855,Rua Ibirajá, 244,Avenida Paulista,  668,Rua Beira Rio, 57,Rua Tabapuã, 500,Rua Fidêncio Ramos, 223,Rua Pequetita, 215,Rua Princesa Isabel, 86 e 95,Av. das Nações Unidas, 11857,Av. das Nações Unidas, 10.989,Rua Helena. 235,Rua Luigi Galvani, 146,Av. Dr. Cardoso de Melo, 1608,Av. Paulista, 2022,Rua Funchal, 513,Avenida Brigadeiro Faria Lima, nº 1.234,Rua Gomes de Carvalho, 1108,Avenida Engenheiro Luís Carlos Berrini, 105,Rua Dr. Cardoso De Melo, 1336,Rua do Rócio, 351,Rua Fidêncio Ramos, 100"
FCFL11,Multicategoria,"125,78","8,64%","8,63%","1,01",436.961.000,228.164,1,"14.015,10","1.258,30","8,98%","0,00%","Rua Quata, 300, Sem Complemento, Vila Olímpia, São Paulo/SP, Brasil, 04546-042"
FEXC11,Outros,"83,50","1,31%","0,00%","8,44",8.310.020.000,0,0,"0,00","0,00","0,00%","0,00%",
FFCI11,Escritórios,"182,03","3,63%","0,00%","0,90",671.817.000,0,9,"17.089,90","1.216,83","7,12%","6,49%","Rua Surubim, 373, Brooklin Novo, São Paulo/SP,Alameda Santos, 1.800 - Jardins,Av. Juscelino Kubitschek, 510, Itaim Bibi, São Paulo/SP,Rua Girassol, 555  Vila Madalena,Rua da Candelária nº 65, Centro, Rio de Janeiro/RJ,Alameda Santos, 1163, Cerqueira César, São Paulo/SP,Praia do Flamengo nº 154, Flamengo, Rio de Janeiro/RJ,Rua Olimpiadas. 205, São Paulo SP,Avenida Paulista, 37, São Paulo/SP"
FGAA11,Outros,"9,23","14,32%","10,48%","0,98",416.102.000,950.338,0,"0,00","0,00","0,00%","0,00%",
FIGS11,Shoppings,"51,87","10,33%","10,87%","0,74",147.830.000,155.655,2,"2.251,62","235,59","10,46%","5,06%","Av. Juscelino Kubitscheck de Oliveira, 5.308, Guarulhos - SP,Av. Bartolomeu de Castro, 230, Guarulhos - SP"
FIIB11,Logística,"474,01","9,77%","8,87%","0,80",324.697.000,406.679,11,"588,63","64,00","10,87%","1,10%","R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC,R. Silva Jardim, nº 0 - Bairro Atiradores-Joinville-SC,R. Alemanha, nº 0 - Bairro Gloria Joinville - SC,Rua Dona Francisca, 8.300  Distrito Industrial -.Joinville - SC,R. D. Nelson N. Guimareaes, nº - Bairro Gloria - Joinville - SC,R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC,R. Silva Jardim, nº 0 - Bairro Gloria-Joinville-SC,Rua Dr. Nelson N Guimarães, S/N - Bairro Gloria - Joinville - SC,R. Sd 40187, nº 0 - Bairro Gloria - Joinville - SC,R. Otto Berner, nº 0 - Baiiro Gloria-Joinville-SC.,R. D. Francisca, 8300 - Dist. Indl - Joinville -SC"
FIIP11,Logística,"140,99","12,54%","11,81%","0,71",130.721.000,587.496,7,"1.866,56","265,87","14,24%","0,00%","AVENIDA NILO PEÇANHA Nº 296, ESQUINA COM A VIA LIGHT - NOVA IGUAÇU  RJ,Rua América, s/ número (antiga RUA A , QUADRA D LOTES  11, 12 E 13) - Iguape - ILHÉUS  BA,AVENIDA GENERAL DAVID  -SARNOFF, Nº 4.840 - CONTAGEM  MG,RUA Domingos Agostim, 91, Cidade Mãe do Céu - SÃO PAULO  SP,RUA ALFREDO PINTO Nº 1405 - SÃO JOSÉ DOS PINHAIS  PR,RUA Américo Vespúcio, 85 - OSASCO  SP,AV. RONAT WALTER SODRE, Nº 2.800 - IBIPORÃ - PR"
FISC11,Escritórios,"64,00","9,23%","10,33%","0,58",108.800.000,1.106,4,"8.694,59","1.031,88","11,87%","4,19%","Rua Alfredo Chaves, 1208 - Caxias do Sul/RS,Rodovia SC 401,Rodovia SC 401, KM 5,Rodovia SC 401, ao lado direito da rodovia no sentido Centro/Praia e ao lado direito do empreendimento SC-401 Square Corporate"
FISD11,Títulos e Val. Mob.,"203,32","-21,06%","0,00%","3,41",218.079.000,0,1,"0,00","0,00","0,00%","0,00%",
FIXX11,Outros,"90,74","1,49%","0,00%","6,96",1.701.020.000,119.232,0,"0,00","0,00","0,00%","0,00%",
FLCR11,Outros,"94,25","18,54%","13,99%","1,00",70.861.300,218.614,0,"0,00","0,00","0,00%","0,00%",
FLFL11,Escritórios,"100,00","6,93%","0,00%","0,73",345.426.000,0,1,"31.161,80","2.391,66","7,67%","29,13%","Avenida Brigadeiro Faria Lima, nº 4.440, na Cidade e Estado de São Paulo"
FLMA11,Escritórios,"158,02","8,32%","8,25%","0,63",218.173.000,50.568,1,"19.098,40","2.026,76","10,61%","0,00%","RUA DAS OLIMPIADAS, 205"
FLRP11,Shoppings,"21,14","8,77%","8,87%","1,00",161.317.000,33.455,1,"3.143,89","297,84","9,47%","1,65%","Rodovia Virgílio Várzea, 587 - Saco Grande II - Monte Verde - Florianópolis/SC CEP:88032-001"
FMOF11,Escritórios,"36,00","9,70%","19,45%","0,77",18.288.300,2.843,1,"0,00","257,82","0,00%","4,17%","Rua Júlio Gonzáles, 132, Barra Funda - SP"
FPAB11,Escritórios,"210,00","6,46%","9,89%","0,59",157.500.000,400.108,2,"4.282,44","386,54","9,03%","19,00%","Avenida Francisco Matarazzo, 1500, Sem Complemento, Água Branca, São Paulo/SP, Brasil, 05001-100,Avenida Francisco Matarazzo, 1500, Sem Complemento, Água Branca, São Paulo/SP, Brasil, 05001-100"
FPNG11,Multicategoria,"465,05","1,26%","1,02%","2,16",1.415.360.000,111,8,"137.247,00","3.127,01","2,28%","2,29%","Rua Gonçalves da Guia, 8 - Itauna -MG,Rua Maria Luiza Santiago, 200 - Belo Horizonte MG,Rua Amazonas, 4338 - Belo Horizonte MG,Rua Antonio de Albuquerque, 195 - Belo Horizonte MG,Alameda Oscar Niemeyer, nº 132, Vale Sereno, Nova Lima - MG,R. Gonçalves Dias, 2400 e Av. Olegário Maciel, 1600,Rua Paraiba, 550 25º and. Belo Horizonte MG,Rua Levindo Lopes, 258 Belo Horizonte  MG"
FRBR11,Multicategoria,"103,71","9,23%","0,00%","1,08",1.324.330.000,0,0,"0,00","0,00","0,00%","0,00%",
FTCA11,Outros,"9,19","17,78%","7,12%","0,87",40.987.000,87.743,0,"0,00","0,00","0,00%","0,00%",
FTCE11,Multicategoria,"2.914,90","-11,88%","1,93%","1,00",3.902.410.000,369.915,84,"22.925,80","745,98","3,25%","33,76%","Rua Nascimento Silva, nº 387, Ipanema, Rio de Janeiro/RJ - R. Redentor, 150 - Ipanema, Rio de Janeiro - RJ, 22421-030,Rua Visconde de Pirajá, 484 e 486,Rua Jardim Botânico, nº 568, conjunto 301, Jardim Botânico, Rio de Janeiro/RJ,Rua da Carioca, centro, Rio de Janeiro,Rua Dom Gerardo nº 46, centro, Rio de Janeiro,Avenida Santos Dumont, 979, Setor Oeste, Itumbiara - GO,R. Teófilo Otoni, 82 - Centro, Rio de Janeiro - RJ, 20090-070,Praia Rasa, Búzios - RJ,Rua da Carioca, centro, Rio de Janeiro,R. Geraldo Martins, 166 - Icaraí, Niterói - RJ, 24220-381,Rua das Marrecas, n° 11 e 13 - Centro - Rio de Janeiro - RJ,Travessa do Ouvidor nº9, centro, Rio de Janeiro,Ladeira do Russel, nº 65 - Glória  Rio de Janeiro,Avenida Marechal Camara nº160, centro, Rio de Janeiro,Fazenda cachoeirinha, Bom Despacho, Minas Gerais,Rua do Matoso, 104, Praça da Bandeira, Rio de Janeiro / RJ,Rua Visconde de Piraja, 433, grupo 802,Av. Jose Bento Ribeiro Dantas, s/n, Marina, Armação dos Búzios - RJ,Rua da Carioca, centro, Rio de Janeiro,Setor Hoteleiro Norte, Quadra 01, Área Especial A, Brasília - DF,Rainha Guilhermina, 75 , Leblon,Rua Pompeu Loureiro, 110/112 - Copacabana, Rio de Janeiro - RJ, 22061-000,Bloco F, do conjunto A, do Edifício Fusion Work & Live da quadra 01, do SH/Norte, Brasília - DF,Alameda Andorinhas - Lot. Praia Baia Formosa, Búzios - RJ,Rua da Carioca, centro, Rio de Janeiro,Fernandes Guimarães, 75, 79 e 81,Baia Formosa, em zona urbana do Município de Armação dos Búzios/RJ,R. Nascimento Silva, 45 - Ipanema, Rio de Janeiro - RJ, 22421-020,Travessa do Ouvidor nº9, centro, Rio de Janeiro,Avenida Rio Branco nº45, centro, Rio de Janeiro,Rua da Carioca, centro, Rio de Janeiro,Rua Dom Gerardo nº 40 e 42, centro, Rio de Janeiro,Avenida Lineu de Paula Machado, 696/708 - Lagoa, RJ,Av. Vereador Hermínio Moreira - Itaboraí, RJ,Praia Rasa, Búzios - RJ,Rua da Carioca, centro, Rio de Janeiro,Rua Conde de Bonfim nº149, centro, Rio de Janeiro,R. Machado de Assis, 40 - Flamengo, Rio de Janeiro - RJ, 22220-060,Rua Uruguai, n° 330 - Tijuca - Rio de Janeiro,Praia Rasa, Búzios - RJ,Rua Barão da Torre, nº 662,Avenida das Americas Nº700, barra da tijuca, Rio de Janeiro,R. Tonelero, 61 - Copacabana - RJ,Estrada Cabo Frio  Baía Formosa, Armação dos Búzios, RJ, CEP 28950-000,Praia Rasa, Búzios - RJ,Rua da Carioca, centro, Rio de Janeiro,Rua do Russel, no 632, Glória, Rio de Janeiro - RJ,Avenida Rio Branco nº45, centro, Rio de Janeiro,Baia Formosa, zona urbana de Armação dos Búzios,/RJ,Praia Rasa, Búzios - RJ,Rua da Carioca, centro, Rio de Janeiro,Avenida das Américas, 1300 - Barra da Tijuca - Rio de Janeiro, RJ,Av. Presidente Antonio Carlos, 51, centro , Rio de Janeiro,Avenida Epitácio pessoa, 3744 e 3800,Rua Uruguaiana nº 76, centro, Rio de Janeiro,Av. Nuta James, n 185, Barra da Tijuca, Rio de Janeiro - RJ,Rua da Carioca, centro, Rio de Janeiro,Bloco C, Superquadra Noroeste 307 - Brasilia/DF,R. Maria Quitéria, 46 - Ipanema, Rio de Janeiro - RJ, 22410-040 - R. Prudente de Mor"
FVBI11,Lajes Corporativas,"159,71","0,00%","0,00%","0,00",0,0,1,"0,00","636,95","0,00%","0,00%","Av. Brig. Faria Lima 4400, São Paulo, SP, 04551-060"
FVPQ11,Shoppings,"70,59","7,99%","7,14%","0,76",197.663.000,54.927,1,"3.372,79","461,37","13,68%","10,39%","Av. Ayrton Senna, 3000 - Barra da Tijuca, Rio de Janeiro - RJ"
FYTO11,Multicategoria,"8,69","14,07%","14,04%","0,88",132.795.000,144.132,0,"0,00","0,00","0,00%","0,00%",
FZDA11,Outros,"121,54","3,47%","3,26%","0,67",188.387.000,833,6,"2,15","0,09","4,20%","0,00%","Zona rural dos munícipios de Riachão,Zona rural dos munícipios de Balsas,Zona rural dos munícipios de Balsas,Zona rural dos munícipios de Balsas,Zona rural dos munícipios de Balsas,Zona rural dos munícipios de Balsas"
FZDB11,Outros,"120,01","3,32%","3,39%","0,67",432.036.000,67,40,"3,08","0,13","4,08%","0,00%","Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,,,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,Zona rural dos munícipios de Correntina,,,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,,,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,Zona rural dos munícipios de Correntina,,Zona rural dos munícipios de Correntina,Zona rural dos munícipios de Correntina,"
GALG11,Multicategoria,"9,08","7,99%","0,00%","0,98",1.338.920.000,0,4,"327,63","27,64","8,44%","0,00%","EST DOM JOSE ANTONIO DO COUTO Nº 655 CAJURU,Av. Augusto Ritter, n.o 8.000 - Cachoeirinha - RS,Rua David Canabarro, 600"
GAME11,Outros,"8,95","5,06%","12,76%","0,93",254.414.000,233.048,0,"0,00","0,00","0,00%","0,00%",
GARE11,Multicategoria,"8,44","3,66%","11,69%","0,89",2.440.730.000,16.833.600,3,"190,83","27,09","14,20%","0,00%","EST DOM JOSE ANTONIO DO COUTO Nº 655 CAJURU,Av. Augusto Ritter, n.o 8.000 - Cachoeirinha - RS,Rua David Canabarro, 600"
GCFF11,Títulos e Val. Mob.,"69,30","12,04%","0,00%","0,89",24.981.100,0,0,"0,00","0,00","0,00%","0,00%",
GCOI11,Residencial,"72,87","-7,20%","36,67%","0,98",8.234.310,347,0,"0,00","0,00","0,00%","0,00%","Rua Artur Rocha, 111 - Boa Vista, Porto Alegre, RS,Rua Artur Rocha, 111 - Boa Vista, Porto Alegre, RS"
GCRA11,Multicategoria,"54,76","13,04%","6,51%","0,64",95.877.400,276.067,0,"0,00","0,00","0,00%","0,00%",
GCRI11,Multicategoria,"68,09","12,73%","14,57%","0,76",98.993.300,308.673,1,"897,61","0,00","0,00%","0,00%","Rua Pascoal Pais, 494/498, Sem Complemento, Vila Cordeiro, São Paulo/SP, Brasil, 04581-060"
GESE11B,Outros,"1.520,00","11,39%","0,00%","1,36",79.040.000,0,1,"0,00","725,37","0,00%","0,00%","Rua General Severiano, 159, Botafogo, Rio de Janeiro - RJ"
GFDL11,Logística,"114,26","-0,35%","0,14%","1,21",29.128.000,18.181,0,"0,00","0,00","0,00%","0,00%",
GGRC11,Multicategoria,"10,27","6,94%","11,61%","0,92",2.200.340.000,10.317.300,41,"2.252,73","237,34","10,54%","0,00%","CAMPINAS/SP,CAMACARI/BA ,Londrina - PR,ANAPOLIS - GO,Rua Irmãos Guinle, nº 1000, Galpão 06 - Queimados/RJ,Rua Maria Rufino dos Santos Medeiros, 201 Distrito Industrial - João Pessoa - PB,Rua Irmãos Guinle, nº 1000, Galpão 03 - Queimados/RJ,Rodovia BR 153, s/n, quadra AREA, lote 00C, anexo A, Jd. Paraíso I, Aparecida de Goiânia - GO,Rua Irmãos Guinle, nº 1000, Galpão 01A - Queimados/RJ,ESPIRITO SANTO DO PINHAL/SP,Avenida dos Bandeirantes, n° 988 - São Paulo-SP,Avenida CTR Empresarial, KM 1.480 BR 497, Uberlândia-MG,Avenida Amâncio Gaiolli, 1943 - Guarulhos - SP,Rodovia Federal BR 277, S/N KM 600+400, São Miguel do Iguaçu - PR,ANAPOLIS - GO,Santa Catarina/SC,VINHEDO/SP,Rua Irmãos Guinle, nº 1000, Galpão 07 - Queimados/RJ,Rua dos Portugueses,Rua Irmãos Guinle, nº 1000, Galpão 04 - Queimados/RJ,VINHEDO/SP,Rua Irmãos Guinle, nº 1000, Galpão 01A - Queimados/RJ,Loteamento Polo Empresarial VTO Igarassu 1 - Igarassu - PE,Rua Josepha Gomes de Souza, Galpão 01 N° 306A - Extrema/MG,Rua Antônio Felamingo, 990  Bairro Macuco,Guabirova, Pelotas - RS,Av. Dom Pedro II, nº 1900, Centro,RIO DE JANEIRO/RJ,LOTE C123,Rua Paul Garfunkel,300 - Curitiba/PR,Rua Irmãos Guinle, nº 1000, Galpão 08 - Queimados/RJ,SAO PAULO/SP,Rua Irmãos Guinle, nº 1000, Galpão 05 - Queimados/RJ,Jacaré, Cabreúva
Avenida Adolpho Joao Traldi, Jacaré, Cabreúva,Rua Irmãos Guinle, nº 1000, Galpão 02A - Queimados/RJ,Rua Álvaro Camerin, nº 51, Distrito Industrial  Tietê - SP,Rua Josepha Gomes de Souza, Galpão 02 N° 306B - Extrema/MG,RESENDE/RJ,Av. Beira-Rio, 5777 - Córrego Frio, Santa Luzia - MG, 33937-130,Rua Maria do Carmo Diniz, nº 187 - Contagem / MG,Rodovia Palmiro Paes de Barros, 290, Vista Alegre  Cuiabá - MT"
GLCR11,Multicategoria,"100,00","8,71%","10,37%","0,99",36.011.000,4.280,0,"0,00","0,00","0,00%","0,00%",
GLOG11,Logística,"73,98","6,77%","7,01%","0,68",55.485.000,183.204,1,"773,00","73,32","9,49%","0,00%","Rodovia PE-060  Km 14,5  Ipojuca, Pernambuco"
GLPF11,Logística,"108,19","9,07%","9,57%","1,06",162.826.000,23.585,0,"0,00","0,00","0,00%","0,00%",
GRLV11,Logística,"145,50","5,72%","0,00%","24,38",156.199.000,0,1,"0,00","183,00","0,00%","3,69%","Rua Atílio Biscuola, 1831 - Louveira - SP"
GRUL11,Logística,"8,70","13,64%","12,27%","0,90",214.890.000,295.777,1,"3.576,60","512,20","14,32%","0,00%",Pista aeroporto internacional de guarulhos
GRWA11,Outros,"7,70","12,63%","4,74%","0,76",21.240.300,11.476,0,"0,00","0,00","0,00%","0,00%",
GSFI11,Shoppings,"11,20","0,00%","0,00%","0,89",1.076.390.000,2.499.300,0,"0,00","0,00","0,00%","0,00%",
GTLG11,Logística,"63,99","13,75%","0,00%","0,70",459.000.000,0,5,"2.714,27","318,12","11,72%","1,69%","Rodovia Anhanguera, Km 31,7 - Cajamar - São Paulo,Av. Hélio Ossamu Daikuara, 1.445 - Embu das Artes - São Paulo,Rua José Semião Rodrigues Agostinho, 1370 - Embu das Artes - São Paulo,Av. Piracema, 155 - Barueri - SP,Av. Piracema, 155 - Barueri - SP"
GTWR11,Escritórios,"87,04","12,35%","12,13%","0,86",1.044.480.000,658.587,3,"6.304,37","801,81","12,72%","0,00%","Setor de Autarquias Norte - Quadra 5 - Lote B - Brasilia / DF,Setor de Autarquias Norte - Quadra 5 - Lote B - Brasilia / DF,Setor de Autarquias Norte - Quadra 5 - Lote B - Brasilia / DF"
GURB11,Shoppings,"108,00","10,46%","0,00%","0,94",122.597.000,0,2,"21.746,70","2.369,56","10,90%","9,70%","Rua Bruno Giorgi, nº 114, Jacarepaguá - Rio de Janeiro,Avenida Flamboyants, nº 855 - Barra da Tijuca"
GWIR11,Shoppings,"175,99","2,80%","0,00%","0,74",67.231.200,0,0,"0,00","0,00","4,21%","0,00%","Rua Manoel da Nobrega, 712, Centro, Diadema - SP"
GZIT11,Multicategoria,"43,12","11,57%","20,80%","0,49",1.004.600.000,641.400,4,"9.766,80","1.375,05","14,08%","3,42%","Avenida Washington Luis, 2.480, Blocos A, B, C, E E S, Vila Marieta, Campinas/SP, Brasil, 13042-105,Rodovia Presidente Dutra Km 230000 S/n. Saida 225, Porto Da Igreja, Guarulhos/SP, Brasil, 07034-911,Rua Coronel Xavier De Toledo 23. Centro Histórico De São Paulo, Republica, Sao Paulo/SP, Brasil, 01048-000,Avenida Giovanni Gronchi 5930. Sem Complemento, Vila Andrade, Sao Paulo/SP, Brasil, 05724-00"
HAAA11,Escritórios,"56,07","4,91%","2,30%","0,87",193.722.000,7.957,2,"16.092,00","1.163,02","7,23%","17,10%","Av. Engenheiro Luis Carlos Berrini, nº 105 - São Paulo, SP,Avenida das Nações Unidas, nº 14.261  São Paulo, SP"
HABT11,Multicategoria,"78,36","14,47%","15,35%","0,82",636.815.000,1.364.310,0,"0,00","0,00","0,00%","0,00%",
HBCR11,Multicategoria,"137,96","5,51%","10,85%","1,21",220.736.000,4.275.330,3,"1.882,20","207,09","11,00%","0,00%","Rodovia Br-222, 6970, Sem Complemento, Tabapuá, Caucaia/CE, Brasil, 61635-365,Rodovia Br-222, 6940, Sem Complemento, Tabapuá, Caucaia/CE, Brasil, 61635-365,Rodovia Raposo Tavares, 6008, Conj, Res. Butanta, Conjunto Residencial Butantã, São Paulo/SP, Brasil, 05576-000"
HBRH11,Multicategoria,"90,80","4,63%","0,00%","0,81",256.345.000,0,5,"8.349,82","606,90","7,27%","2,83%","Av. Domingos Odália Filho, 301,  Cidade de Osasco/SP, Av. Ayrton Senna, 2.500, Barra da Tijuca, na Cidade do Rio de Janeiro/RJ, Rua Pequetita, 111,  Cidade de São Paulo/SP,Avenida Armando Lombardi, 400 Rio de Janeiro - RJ, Avenida Pereira Barreto  nº 1.479, São Bernardo do Campo/SP"
HBTT11,Títulos e Val. Mob.,"1.055,00","6,53%","0,00%","1,19",190.126.000,0,0,"0,00","0,00","0,00%","0,00%",
HCHG11,Outros,"80,50","9,92%","9,56%","0,91",96.600.000,12.010,0,"0,00","0,00","0,00%","0,00%",
HCRI11,Hospital,"296,00","33,33%","16,71%","1,03",59.200.000,32.632,1,"10.215,60","2.185,59","21,39%","0,00%","Rua Das Perobas, 344, Sem Complemento, Vila Parque Jabaquara, São Paulo/SP, Brasil, 04321-120"
HCTR11,Multicategoria,"18,67","19,99%","19,03%","0,18",412.312.000,890.592,0,"0,00","0,00","0,00%","0,00%",
HDEL11,Logística,"7,60","376,70%","57,99%","0,09",6.384.000,2.871,1,"0,00","311,17","0,00%","0,00%","Av. Porto Seco, 1.540, Aeroporto - Varginha - MG"
HFOF11,Multicategoria,"6,86","10,24%","9,88%","0,87",1.540.280.000,2.158.460,0,"0,00","0,00","0,00%","0,00%",
HGAG11,Outros,"13,90","4,66%","10,73%","0,59",3.450.700,312,0,"0,00","0,00","0,00%","0,00%",
HGBL11,Logística,"9,30","9,57%","9,47%","1,03",244.235.000,138.430,1,"0,00","169,20","0,00%","0,00%","Rodovia Engenheiro Ermínio de Oliveira Penteado, SP-073, Salto - SP"
HGBS11,Shoppings,"20,78","7,88%","8,97%","1,00",2.683.380.000,5.008.930,17,"4.546,36","416,55","9,16%","3,89%","Av. José Monteiro Figueiredo, 500 - Duque de Caxias, Cuiabá - MT,Rua Marcondes Salgado, Quadra 11, Bauru  SP,Av. Santa Barbara, 777 - Vila Mollon IV, Santa Bárbara D Oeste - SP,Av. das Nações Unidas, 4777, São Paulo - SP,Avenida Alberto Benassi, 2.270, Jardim dos Manacas, Araraquara, SP,Rua Conselheiro Moreira de Barros, 2.780, São Paulo - SP,BR-116, 236 - Rio Branco, Novo Hamburgo - RS,Q. 107 Norte Avenida NS 5, s/n - Plano Diretor Norte, Palmas - TO,Av. Francisco Matarazzo s/n, Bloco B, São Paulo, SP,Av. Giovanni Gronchi, 5819, Morumbi, São Paulo/SP,Av. Rotary, 624 - Centro, São Bernardo do Campo - SP,Rua Cap. Pacheco e Chaves, 313 - Mooca, São Paulo - SP,Av. Rio Negro, 1.100, Franca - SP,Rua Sete de Setembro, 555 - Suzano - SP,Rua Manoel da Nobrega, 712, Centro, Diadema - SP,R Dr. João Ribeiro, 304 - Penha de França, São Paulo - SP, Alameda Terracota, 545 - São Caetano do Sul - SP"
HGCR11,Outros,"99,68","11,79%","12,05%","1,01",1.536.880.000,3.689.120,0,"0,00","0,00","0,00%","0,00%",
HGFF11,Outros,"62,38","14,46%","8,82%","0,77",178.631.000,0,0,"0,00","0,00","0,00%","0,00%",
