Código,Empresa,Setor,Preço,P/L,P/VP,ROE,DY
ELUM3,"36,00","11,12","1,50","0,940","0,00%","0,886","2,31","14,76","2,51","10,02","10,02","6,37%","8,46%","2,02","9,40%","13,47%","0,00","443.231.000,00","0,08","8,40%"
CPLE11,"50,12","11,12","1,29","1,145","0,00%","0,495","-165,50","6,43","-1,13","10,06","7,63","17,81%","10,29%","0,98","8,58%","11,62%","0,00","23.130.000.000,00","0,87","2,05%"
BPAC5,"15,30","11,20","2,55","0,000","2,68%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","22,79%","288.631,00","69.969.600.000,00","0,00","14,72%"
RIPI3,"48,01","11,23","-28,94","-7,449","0,00%","7,092","-59,55","-8,79","-16,76","-9,31","-9,31","84,70%","-66,31%","0,87","-99,10%","-257,61%","0,00","-49.103.000,00","-2,44","5,82%"
CZLT33,"29,23","11,24","1,39","0,526","0,00%","0,145","1,87","3,10","-0,29","10,26","4,03","16,97%","9,14%","1,58","5,31%","12,36%","0,00","5.691.680.000,00","3,93","7,88%"
HBRE3,"3,01","11,30","0,17","0,583","38,72%","0,061","1,05","0,90","-0,18","5,37","5,26","64,70%","18,18%","1,78","6,99%","1,50%","2.624.520,00","1.832.780.000,00","0,92","45,48%"
CGAS5,"132,19","11,33","12,15","1,512","7,34%","1,172","12,37","5,75","-1,86","8,46","6,90","26,30%","13,34%","1,53","23,37%","107,28%","95.035,10","1.441.480.000,00","6,62","-1,40%"
RIPI4,"48,50","11,35","-29,24","-7,525","0,00%","7,164","-60,16","-8,88","-16,93","-9,40","-9,40","84,70%","-66,31%","0,87","-99,10%","-257,61%","0,00","-49.103.000,00","-2,44","5,82%"
IGTI3,"3,19","11,38","1,42","4,456","1,76%","0,698","4,74","7,12","-2,64","9,50","8,35","62,58%","39,18%","2,49","12,06%","12,52%","127.781,00","4.651.640.000,00","0,85","13,83%"
CURY3,"36,10","11,40","8,05","2,060","10,89%","1,967","7,57","7,87","-14,25","7,65","7,47","26,16%","20,02%","1,84","39,40%","70,60%","124.211.000,00","1.381.710.000,00","1,07","32,58%"
EBCO4,"1,00","11,46","0,80","0,330","0,00%","0,351","50,21","8,51","-14,31","8,26","8,26","3,88%","2,90%","1,01","5,04%","7,00%","0,00","828.097.000,00","0,02","6,09%"
ENGI4,"10,15","11,54","1,33","0,721","3,04%","0,306","3,42","3,59","-0,62","8,38","6,45","20,09%","8,86%","1,56","10,16%","11,53%","115.791,00","19.198.400.000,00","2,32","8,33%"
BRBI11,"19,41","11,64","2,60","6,373","8,66%","0,117","3,21","96,70","3,21","39,19","25,88","6,59%","54,74%","1,04","12,80%","22,35%","5.679.920,00","783.298.000,00","20,55","11,21%"
TEMP3,"4,15","11,64","4,92","0,980","0,00%","2,014","9,98","10,60","19,39","9,55","7,74","9,25%","8,42%","1,41","34,49%","42,27%","0,00","135.736.000,00","0,23","-13,11%"
CEBR5,"29,98","11,65","2,36","4,235","14,95%","1,593","3,49","15,07","4,01","12,11","11,47","28,09%","46,11%","6,68","15,79%","20,29%","63.019,90","914.717.000,00","0,00","9,18%"
NAFG3,"64,37","11,80","2,76","1,102","0,00%","1,153","3,20","7,35","60,48","8,64","6,57","14,99%","9,28%","2,52","19,92%","23,42%","0,00","316.392.000,00","0,81","9,49%"
NAFG4,"64,42","11,81","2,76","1,103","0,00%","1,154","3,20","7,36","60,52","8,65","6,57","14,99%","9,28%","2,52","19,92%","23,42%","0,00","316.392.000,00","0,81","9,49%"
ESTC11,"23,50","11,83","0,73","0,389","0,00%","0,216","2,69","2,35","-0,51","6,99","3,70","16,57%","3,26%","1,41","11,12%","6,16%","0,00","2.945.030.000,00","1,94","6,37%"
MDIA3,"23,04","11,84","0,95","0,748","4,58%","0,622","2,17","9,33","5,17","8,75","5,86","8,02%","6,32%","2,61","9,07%","8,01%","17.809.100,00","8.238.160.000,00","0,17","5,46%"
BRIT3,"3,06","11,85","0,88","1,003","0,00%","0,339","3,39","7,18","-1,03","12,58","4,16","13,96%","8,45%","1,54","6,52%","7,44%","0,00","1.557.890.000,00","1,25","22,57%"
VAMO3,"3,69","11,97","1,54","0,683","3,87%","0,171","1,37","1,47","-0,28","5,94","4,28","46,52%","5,71%","1,81","15,26%","12,83%","76.075.000,00","2.562.080.000,00","6,51","14,80%"
AHEB6,"55,00","11,98","1,65","0,824","0,00%","0,817","3,34","16,41","-7,47","14,07","12,18","5,02%","6,88%","2,61","5,90%","13,81%","0,00","284.013.000,00","0,01","38,45%"
FIBR3,"66,30","12,03","2,59","2,010","7,59%","0,899","9,59","5,13","-2,54","7,17","5,29","39,18%","16,75%","1,46","22,95%","21,57%","0,00","14.149.000.000,00","1,46","22,71%"
EBCO3,"1,05","12,03","0,84","0,346","0,00%","0,368","52,72","8,94","-15,02","8,68","8,68","3,88%","2,90%","1,01","5,04%","7,00%","0,00","828.097.000,00","0,02","6,09%"
ENGI11,"53,22","12,10","1,40","0,756","2,90%","0,321","3,58","3,76","-0,65","8,55","6,59","20,09%","8,86%","1,56","10,16%","11,53%","171.103.000,00","19.198.400.000,00","2,32","8,33%"
CEBR6,"31,29","12,15","2,47","4,420","15,75%","1,663","3,64","15,73","4,19","12,77","12,10","28,09%","46,11%","6,68","15,79%","20,29%","180.560,00","914.717.000,00","0,00","9,18%"
MPLU3,"26,80","12,20","17,37","6,877","0,00%","2,676","50,65","10,34","66,01","7,71","7,28","66,52%","56,37%","1,06","129,57%","142,40%","0,00","250.279.000,00","0,00","-18,88%"
UGPA4,"27,10","12,32","1,93","0,212","0,00%","0,613","4,13","6,59","-2,43","9,81","7,29","3,23%","1,79%","1,62","12,19%","15,66%","0,00","15.666.300.000,00","1,39","4,58%"
PORT3,"18,76","12,36","3,01","2,621","2,57%","1,305","-299,82","8,87","-3,29","11,22","8,21","29,54%","21,50%","0,97","16,14%","24,37%","0,00","2.759.280.000,00","0,94","5,67%"
EEEL4,"410,00","12,37","1,12","1,867","0,00%","0,456","4,97","4,57","-1,04","8,38","8,30","40,86%","15,13%","2,40","10,34%","9,09%","0,00","3.497.290.000,00","0,98","16,60%"
AMPI3,"55,00","12,41","2,74","0,247","0,00%","0,177","5,68","0,98","-0,68","1,99","1,73","25,18%","15,11%","1,12","21,22%","22,09%","0,00","240.799.000,00","4,48","14,12%"
ETER4,"9,85","12,42","0,72","0,529","0,00%","0,446","3,19","23,94","-41,74","28,34","9,47","2,21%","4,26%","1,60","2,03%","5,81%","0,00","842.543.000,00","0,18","0,26%"
ENMT3,"50,00","12,56","2,78","1,219","7,73%","0,711","6,36","5,84","-1,39","9,96","8,27","20,88%","9,70%","1,91","13,58%","22,16%","23.859,80","3.932.600.000,00","2,20","5,65%"
BMEB4,"76,77","12,61","4,15","0,000","2,07%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","32,90%","2.706.970,00","2.290.040.000,00","0,00","23,33%"
AHEB5,"58,00","12,64","1,74","0,869","0,00%","0,862","3,52","17,31","-7,88","14,97","12,95","5,02%","6,88%","2,61","5,90%","13,81%","0,00","284.013.000,00","0,01","38,45%"
TMGC7,"800,01","12,68","1,63","1,164","0,00%","1,120","6,77","17,85","11,96","16,52","16,52","6,52%","9,18%","1,69","8,73%","12,83%","0,00","1.167.010.000,00","0,05","10,49%"
EEEL3,"421,01","12,70","1,15","1,917","0,00%","0,468","5,10","4,69","-1,07","8,50","8,42","40,86%","15,13%","2,40","10,34%","9,09%","0,00","3.497.290.000,00","0,98","16,60%"
ODPV3,"13,74","12,87","5,85","3,099","6,71%","3,848","-67,26","10,03","-32,76","9,64","8,89","30,90%","24,07%","0,80","46,53%","45,45%","71.521.300,00","1.281.810.000,00","0,00","7,54%"
CXSE3,"18,46","12,90","4,09","0,000","7,05%","3,751","65,61","-370,63","66,58","-359,35","-362,11","0,00%","0,00%","1,70","-1,14%","31,67%","89.827.400,00","13.550.500.000,00","0,00","0,00%"
AVIL3,"0,93","12,97","4,16","2,338","0,00%","2,227","3,89","10,00","9,02","9,40","9,40","23,38%","18,01%","5,14","40,99%","32,03%","0,00","1.106.590.000,00","0,52","1,74%"
DXTG4,"3,68","13,02","1,32","0,675","0,00%","0,689","2,44","6,26","7,48","6,33","6,33","10,78%","6,60%","2,77","12,31%","10,10%","0,00","768.999.000,00","0,04","8,30%"
ENMT4,"52,00","13,07","2,90","1,268","7,43%","0,740","6,61","6,07","-1,45","10,19","8,46","20,88%","9,70%","1,91","13,58%","22,16%","253,63","3.932.600.000,00","2,20","5,65%"
FIQE3,"6,86","13,10","2,45","2,309","10,30%","1,097","59,16","8,71","-3,20","9,59","5,17","26,52%","17,62%","1,10","14,62%","18,70%","4.663.540,00","1.117.760.000,00","0,48","26,05%"
SFSA4,"4,40","13,10","0,82","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","6,25%","0,00","739.524.000,00","0,00","0,15%"
CEBR3,"33,79","13,12","2,66","4,773","13,26%","1,796","3,93","16,99","4,52","14,03","13,29","28,09%","46,11%","6,68","15,79%","20,29%","83.613,80","914.717.000,00","0,00","9,18%"
SBSP3,"157,60","13,13","2,62","2,916","4,44%","1,066","55,45","9,05","-2,57","11,31","9,59","32,23%","22,21%","1,12","13,73%","19,96%","463.521.000,00","42.401.100.000,00","0,95","20,13%"
CALI4,"50,00","13,14","1,89","0,956","0,00%","0,433","0,87","9,16","14,38","12,95","12,17","10,43%","12,55%","3,78","6,39%","14,39%","0,00","184.775.000,00","1,64","28,87%"
GETI3,"14,45","13,19","3,44","1,916","0,00%","1,314","-15,63","6,98","-3,19","8,20","6,76","27,43%","14,52%","0,71","22,70%","26,09%","0,00","1.601.130.000,00","0,86","13,39%"
GETI4,"14,46","13,20","3,44","1,917","0,00%","1,315","-15,64","6,99","-3,20","8,20","6,76","27,43%","14,52%","0,71","22,70%","26,09%","0,00","1.601.130.000,00","0,86","13,39%"
UGPA3,"29,22","13,29","2,08","0,229","4,45%","0,661","4,45","7,10","-2,62","10,33","7,67","3,23%","1,79%","1,62","12,19%","15,66%","179.080.000,00","15.666.300.000,00","1,39","4,58%"
ZAMP3,"3,50","13,29","0,95","0,272","0,00%","0,302","-8,05","7,60","-0,71","11,19","2,91","3,58%","2,05%","0,87","5,15%","7,14%","0,00","1.500.620.000,00","0,84","16,27%"
REDE3,"6,23","13,30","2,59","0,825","6,43%","0,486","5,26","3,97","-0,90","8,00","6,41","20,77%","8,65%","1,56","14,12%","19,44%","18.863,20","6.189.210.000,00","3,08","6,20%"
SCAR3,"14,87","13,34","0,80","2,863","47,75%","0,283","2,83","13,20","-0,68","19,73","10,88","21,70%","26,78%","1,78","2,67%","6,03%","574.252,00","1.068.230.000,00","0,96","3,65%"
RGEG3,"3,00","13,42","1,60","0,770","0,00%","0,609","-98,28","6,23","-1,76","10,04","11,70","12,36%","5,74%","0,98","11,69%","11,90%","0,00","1.915.180.000,00","1,15","10,09%"
WHRL3,"4,02","13,47","3,30","0,481","17,29%","0,581","-10,02","4,70","-4,26","4,36","3,67","10,24%","3,59%","0,92","36,25%","24,53%","29.516,90","1.828.770.000,00","1,20","3,85%"
HYPE3,"22,99","13,54","1,29","2,102","4,46%","0,643","8,35","9,25","-2,46","13,63","11,54","22,73%","15,46%","1,47","7,63%","9,55%","73.767.100,00","12.522.000.000,00","0,74","5,19%"
ALPA3,"11,30","13,57","2,32","1,691","15,45%","1,266","7,54","10,28","-124,52","11,19","8,30","16,45%","12,44%","1,61","14,72%","17,11%","200.240,00","3.323.900.000,00","0,37","2,76%"
UNIP3,"58,75","13,61","3,69","1,293","15,75%","0,919","4,80","8,40","-2,25","11,50","8,22","15,39%","9,37%","2,29","13,73%","27,09%","653.690,00","1.803.800.000,00","1,96","-6,71%"
MOVI3,"13,00","13,81","1,48","0,300","6,15%","0,126","-0,78","1,25","-0,18","6,32","3,73","23,92%","2,17%","0,56","14,08%","10,73%","64.686.000,00","2.967.800.000,00","7,38","26,66%"
CAML3,"6,52","13,90","0,66","0,197","4,50%","0,185","0,74","3,86","-1,28","10,88","7,41","5,10%","1,41%","1,77","6,91%","4,76%","6.582.650,00","3.448.190.000,00","1,94","8,18%"
BPAC11,"57,27","13,97","3,18","0,000","2,15%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","22,79%","618.565.000,00","69.969.600.000,00","0,00","14,72%"
MTSA4,"64,82","14,00","1,25","1,070","6,45%","0,926","1,50","17,13","1,80","12,60","8,50","6,25%","7,64%","4,91","8,99%","8,92%","64.448,20","456.007.000,00","0,18","-6,11%"
ARCE3,"54,00","14,01","2,60","2,461","0,00%","1,726","11,33","8,89","102,03","9,07","9,07","27,70%","19,46%","1,97","22,04%","18,59%","0,00","13.495.400.000,00","0,17","48,47%"
UNIP6,"60,51","14,02","3,80","1,332","16,82%","0,947","4,94","8,65","-2,32","11,75","8,40","15,39%","9,37%","2,29","13,73%","27,09%","25.755.200,00","1.803.800.000,00","1,96","-6,71%"
BALM3,"26,00","14,10","1,66","1,192","17,84%","0,927","2,24","6,17","3,60","5,06","4,46","19,33%","10,34%","2,29","21,73%","11,81%","697,56","153.044.000,00","0,14","11,66%"
ALPA4,"11,76","14,12","2,42","1,760","15,26%","1,318","7,85","10,70","-129,59","11,61","8,61","16,45%","12,44%","1,61","14,72%","17,11%","35.236.900,00","3.323.900.000,00","0,37","2,76%"
IGTI11,"27,77","14,15","1,77","5,542","1,41%","0,868","5,90","8,86","-3,28","11,23","9,88","62,58%","39,18%","2,49","12,06%","12,52%","66.585.100,00","4.651.640.000,00","0,85","13,83%"
FLRY3,"15,88","14,18","1,74","1,048","6,79%","0,657","3,99","6,97","-2,35","9,47","5,50","15,03%","7,20%","1,97","12,15%","12,25%","54.485.500,00","5.001.340.000,00","1,05","22,95%"
TMGC11,"900,00","14,26","1,83","1,309","0,00%","1,260","7,62","20,08","13,46","18,75","18,75","6,52%","9,18%","1,69","8,73%","12,83%","0,00","1.167.010.000,00","0,05","10,49%"
STBP3,"14,42","14,30","11,61","3,435","0,00%","2,110","78,16","7,50","-3,43","8,69","7,35","45,81%","24,03%","1,15","33,17%","81,19%","0,00","1.073.640.000,00","2,53","23,72%"
BRAP3,"19,99","14,37","1,03","0,000","14,90%","0,982","36,16","-227,50","36,83","-226,97","-226,97","0,00%","0,00%","1,62","-0,43%","7,15%","1.546.990,00","7.647.770.000,00","0,00","0,00%"
KLBN11,"19,32","14,37","3,06","1,165","8,47%","0,378","2,60","5,62","-0,77","11,65","5,38","20,72%","8,11%","2,06","8,79%","21,28%","108.792.000,00","7.885.950.000,00","4,66","4,46%"
MULT3,"32,00","14,39","2,61","5,995","3,39%","1,248","40,69","8,38","-3,38","10,77","10,06","71,51%","41,66%","1,25","16,21%","18,12%","137.447.000,00","6.299.140.000,00","0,86","20,39%"
TNCP4,"182,60","14,42","2,49","3,091","0,00%","1,696","52,65","11,85","-22,30","11,88","8,72","26,08%","21,44%","1,15","16,48%","17,29%","0,00","13.081.500.000,00","0,09","97,79%"
KLBN3,"3,88","14,43","3,07","1,170","8,43%","0,380","2,61","5,65","-0,77","11,67","5,39","20,72%","8,11%","2,06","8,79%","21,28%","2.799.470,00","7.885.950.000,00","4,66","4,46%"
KLBN4,"3,88","14,43","3,07","1,170","8,43%","0,380","2,61","5,65","-0,77","11,67","5,39","20,72%","8,11%","2,06","8,79%","21,28%","12.619.700,00","7.885.950.000,00","4,66","4,46%"
MYPK3,"9,26","14,47","0,33","0,093","3,32%","0,099","0,52","1,51","-0,43","5,77","3,64","6,15%","1,41%","1,78","8,72%","2,28%","12.963.000,00","4.321.720.000,00","1,30","1,32%"
WHRL4,"4,32","14,47","3,55","0,517","17,24%","0,624","-10,77","5,05","-4,58","4,71","3,96","10,24%","3,59%","0,92","36,25%","24,53%","70.675,00","1.828.770.000,00","1,20","3,85%"
ANIM3,"4,44","14,49","0,78","0,446","1,21%","0,176","1,26","1,49","-0,38","4,82","3,55","29,82%","6,38%","2,22","14,51%","5,38%","33.625.700,00","2.300.470.000,00","2,48","9,41%"
CEPE3,"128,00","14,49","3,70","1,100","0,00%","0,624","38,20","6,17","-1,06","11,19","8,60","17,84%","7,59%","1,07","11,39%","25,50%","0,00","2.584.000.000,00","3,33","0,82%"
TNCP3,"184,85","14,59","2,52","3,129","0,00%","1,717","53,30","12,00","-22,58","12,03","8,83","26,08%","21,44%","1,15","16,48%","17,29%","0,00","13.081.500.000,00","0,09","97,79%"
KSSA3,"5,33","14,66","1,40","0,916","0,00%","0,406","1,72","5,62","6,73","12,30","12,30","16,31%","8,42%","1,47","7,67%","9,58%","0,00","553.026.000,00","1,80","40,68%"
ENGI3,"12,93","14,70","1,70","0,919","2,39%","0,390","4,35","4,57","-0,79","9,36","7,21","20,09%","8,86%","1,56","10,16%","11,53%","62.223,20","19.198.400.000,00","2,32","8,33%"
EGIE3,"33,28","14,72","2,98","2,956","4,04%","0,687","50,49","6,93","-1,10","11,54","9,20","42,67%","22,22%","1,12","10,76%","20,25%","60.074.500,00","12.757.700.000,00","2,25","-0,09%"
HAGA3,"2,66","14,76","-0,64","1,112","0,00%","0,451","0,82","-15,49","-0,56","-1,14","-2,19","-7,17%","7,53%","2,60","-10,68%","-4,36%","10.782,80","-49.168.100,00","-0,42","-6,88%"
ELUM4,"47,90","14,79","1,99","1,251","0,00%","1,178","3,07","19,64","3,34","14,90","14,90","6,37%","8,46%","2,02","9,40%","13,47%","0,00","443.231.000,00","0,08","8,40%"
TCOC3,"38,85","14,90","1,80","2,225","0,00%","1,307","3,78","14,48","4,39","12,23","12,23","15,37%","14,93%","2,53","13,98%","12,06%","0,00","2.812.920.000,00","0,04","16,71%"
UNIP5,"64,50","14,94","4,05","1,419","15,78%","1,009","5,27","9,22","-2,47","12,32","8,81","15,39%","9,37%","2,29","13,73%","27,09%","14.754,10","1.803.800.000,00","1,96","-6,71%"
ODER4,"100,00","14,94","1,92","1,363","0,35%","0,991","2,05","12,33","4,74","15,30","13,05","11,06%","9,12%","3,30","9,49%","12,83%","0,00","588.922.000,00","0,65","3,90%"
BMOB3,"27,36","14,95","2,45","1,381","9,65%","1,256","3,97","16,33","6,11","13,93","9,39","8,46%","9,51%","1,86","10,47%","16,41%","10.939.700,00","954.572.000,00","0,02","28,45%"
CPLE5,"13,58","15,07","1,75","1,551","3,22%","0,670","-224,21","8,71","-1,53","12,34","9,36","17,81%","10,29%","0,98","8,58%","11,62%","0,00","23.130.000.000,00","0,87","2,05%"
RDCD3,"35,16","15,07","14,74","7,936","0,00%","0,925","21,14","13,40","22,70","14,25","14,26","59,23%","52,65%","1,05","6,97%","97,78%","0,00","1.605.520.000,00","1,04","12,16%"
BOAS3,"7,95","15,22","1,83","4,929","0,00%","1,699","3,34","25,60","3,54","18,69","8,52","19,25%","32,39%","12,37","12,76%","12,04%","0,00","2.298.770.000,00","0,00","10,99%"
TMGC13,"966,14","15,31","1,96","1,406","0,00%","1,353","8,18","21,56","14,45","20,23","20,23","6,52%","9,18%","1,69","8,73%","12,83%","0,00","1.167.010.000,00","0,05","10,49%"
BEMA3,"10,80","15,32","1,22","1,293","0,00%","0,808","3,18","14,34","11,45","14,43","8,11","9,01%","8,44%","2,66","6,96%","7,95%","0,00","457.342.000,00","0,19","10,58%"
DMVF3,"6,91","15,50","0,38","0,131","0,00%","0,179","7,46","4,78","-0,85","5,13","1,80","2,74%","0,85%","1,08","4,73%","2,45%","350.681,00","919.277.000,00","0,08","23,04%"
VSTE3,"3,31","15,50","0,36","0,307","0,04%","0,229","2,18","4,57","-4,23","7,88","2,52","6,72%","1,98%","1,53","5,47%","2,29%","82.636,30","1.065.480.000,00","0,29","7,49%"
ABEV3,"15,28","15,54","2,74","2,730","6,46%","1,660","-139,74","11,90","-19,37","11,06","8,41","22,94%","18,12%","0,96","19,81%","17,63%","426.181.000,00","87.914.000.000,00","0,04","5,11%"
CSMG3,"57,95","15,56","2,57","2,645","3,87%","1,242","31,83","9,98","-3,33","13,04","9,13","26,51%","17,00%","1,38","13,39%","16,50%","168.570.000,00","8.578.300.000,00","0,88","9,80%"
FESA4,"8,32","15,60","0,89","1,259","8,77%","0,659","2,44","17,78","4,80","14,00","5,22","7,08%","8,08%","3,06","5,02%","5,74%","6.401.890,00","3.284.360.000,00","0,11","-3,78%"
ILMD3,"29,00","15,73","2,63","0,683","0,00%","1,395","5,70","14,13","7,53","13,13","13,13","4,84%","4,92%","1,60","12,52%","16,69%","0,00","658.715.000,00","0,02","0,65%"
CPLE6,"14,26","15,82","1,84","1,629","3,07%","0,704","-235,44","9,15","-1,61","12,78","9,69","17,81%","10,29%","0,98","8,58%","11,62%","0,00","23.130.000.000,00","0,87","2,05%"
CRTP5,"62,10","15,98","1,71","1,748","0,00%","1,127","3,98","14,09","5,88","12,48","12,48","12,40%","10,94%","2,14","12,36%","10,68%","0,00","1.210.570.000,00","0,12","10,11%"
PGMN3,"5,79","16,10","1,36","0,281","4,07%","0,422","1,99","4,93","-3,68","6,76","4,17","5,70%","1,75%","1,59","11,92%","8,44%","46.965.100,00","3.085.170.000,00","0,56","18,35%"
PTNT4,"8,68","16,13","0,95","0,503","3,05%","0,377","0,86","16,76","6,42","21,84","8,48","3,00%","4,54%","4,13","3,53%","5,90%","246.286,00","438.383.000,00","1,06","0,12%"
PTNT3,"8,68","16,13","0,95","0,503","3,05%","0,377","0,86","16,76","6,42","21,84","8,48","3,00%","4,54%","4,13","3,53%","5,90%","9.641,46","438.383.000,00","1,06","0,12%"
CMIN3,"4,92","16,20","4,00","1,483","24,18%","0,797","13,07","5,16","-1,81","5,22","4,19","28,73%","9,15%","1,20","23,02%","24,69%","51.837.000,00","6.680.130.000,00","1,38","1,08%"
ILMD4,"30,00","16,28","2,72","0,707","0,00%","1,443","5,89","14,62","7,79","13,62","13,62","4,84%","4,92%","1,60","12,52%","16,69%","0,00","658.715.000,00","0,02","0,65%"
DURA4,"31,39","16,35","2,22","2,182","0,00%","1,224","17,24","10,12","-10,49","11,47","11,47","21,56%","13,39%","1,27","14,38%","13,59%","0,00","1.789.980.000,00","0,52","10,94%"
SLCE3,"18,47","16,58","1,83","0,944","6,99%","0,432","2,10","4,71","-1,58","7,31","6,12","20,04%","5,79%","1,80","11,72%","11,04%","46.774.600,00","5.031.100.000,00","1,54","6,84%"
DURA3,"31,90","16,62","2,26","2,218","0,00%","1,244","17,52","10,29","-10,66","11,64","11,64","21,56%","13,39%","1,27","14,38%","13,59%","0,00","1.789.980.000,00","0,52","10,94%"
LIPR3,"36,01","16,64","1,82","0,000","3,95%","1,706","6,65","-54,89","7,07","-45,91","-45,91","0,00%","0,00%","6,18","-4,31%","10,96%","0,00","232.276.000,00","0,00","0,00%"
DPPI3,"85,00","16,65","4,99","-1,453","0,00%","3,753","8,70","190,72","9,75","177,18","177,18","-0,76%","-5,04%","3,14","3,00%","29,97%","0,00","545.227.000,00","0,06","15,14%"
JOPA3,"18,70","16,66","0,32","0,110","3,39%","0,086","0,17","2,25","0,90","6,84","5,96","4,87%","0,93%","2,95","6,40%","1,94%","4.255,63","611.245.000,00","2,12","-2,32%"
BRAP4,"23,38","16,80","1,20","0,000","14,02%","1,149","42,29","-266,08","43,08","-265,55","-265,55","0,00%","0,00%","1,62","-0,43%","7,15%","71.310.900,00","7.647.770.000,00","0,00","0,00%"
KROT4,"5,12","16,90","0,79","1,506","0,00%","0,438","5,65","5,16","-1,77","7,78","5,85","29,17%","8,35%","1,66","9,50%","4,65%","0,00","13.453.700.000,00","0,49","10,47%"
PATI3,"35,48","17,03","1,14","0,440","7,67%","0,600","1,66","11,16","2,76","10,75","8,75","3,95%","2,59%","2,08","9,90%","6,72%","12.878,20","742.060.000,00","0,43","-7,22%"
TFCO4,"16,09","17,13","4,38","2,356","1,96%","2,531","5,73","11,27","9,05","11,89","10,90","20,90%","13,60%","2,72","25,70%","25,59%","10.845.800,00","562.494.000,00","0,30","23,86%"
TIMP3,"13,46","17,13","1,43","1,903","0,00%","0,818","15,37","9,79","-3,78","9,72","3,77","19,44%","11,11%","1,34","9,67%","8,33%","0,00","22.847.800.000,00","0,14","2,29%"
BMTO4,"7,57","17,27","2,07","0,000","0,00%","2,030","0,00","-2.625,16","0,00","-2.624,05","-1.477,48","0,00%","0,00%","0,00","0,00%","12,00%","0,00","1.046.320.000,00","0,00","0,00%"
MATD3,"5,77","17,42","1,31","0,885","3,93%","0,446","1,92","5,14","-1,43","7,21","5,56","17,22%","5,14%","3,04","10,58%","7,55%","850.045,00","1.464.490.000,00","0,96","19,00%"
BFIT4,"0,93","17,55","1,96","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","11,15%","0,00","1.849.420.000,00","0,00","35,67%"
PNVL3,"14,55","17,56","1,71","0,397","2,05%","0,571","2,24","9,26","-8,71","13,81","6,96","4,29%","2,26%","1,74","8,83%","9,72%","18.736.600,00","1.281.850.000,00","1,18","13,72%"
JOPA4,"19,80","17,64","0,34","0,116","3,52%","0,091","0,18","2,39","0,95","6,98","6,07","4,87%","0,93%","2,95","6,40%","1,94%","1.207,32","611.245.000,00","2,12","-2,32%"
CPLE3,"15,92","17,66","2,05","1,818","7,68%","0,786","-262,84","10,21","-1,80","13,84","10,50","17,81%","10,29%","0,98","8,58%","11,62%","347.351.000,00","23.130.000.000,00","0,87","2,05%"
YDUQ3,"11,72","17,70","1,09","0,582","9,73%","0,324","4,02","3,51","-0,77","8,16","4,31","16,57%","3,26%","1,41","11,12%","6,16%","50.647.200,00","2.945.030.000,00","1,94","6,37%"
BAUH4,"94,99","17,74","3,50","1,818","1,30%","2,423","8,91","22,90","9,45","19,89","16,00","7,94%","10,25%","1,93","21,89%","19,75%","15.641,20","141.596.000,00","0,00","11,47%"
PATI4,"37,00","17,76","1,19","0,459","7,35%","0,625","1,74","11,64","2,88","11,23","9,13","3,95%","2,59%","2,08","9,90%","6,72%","5.483,12","742.060.000,00","0,43","-7,22%"
BMTO3,"7,82","17,84","2,14","0,000","0,00%","2,097","0,00","-2.711,85","0,00","-2.710,74","-1.526,30","0,00%","0,00%","0,00","0,00%","12,00%","0,00","1.046.320.000,00","0,00","0,00%"
GGPS3,"16,28","17,91","3,10","0,709","3,58%","0,784","2,11","9,28","-4,20","11,04","8,38","7,64%","4,02%","2,98","11,71%","17,31%","52.535.500,00","3.950.640.000,00","1,57","27,03%"
UCOP4,"6,50","18,01","1,30","19,050","0,00%","0,844","5,14","22,70","-8,61","24,17","41,56","83,92%","110,51%","13,37","3,91%","7,23%","0,00","972.713.000,00","0,16","9,25%"
LUXM3,"10,00","18,21","2,44","2,630","0,00%","1,718","17,41","15,14","-24,31","14,78","8,81","17,38%","14,44%","1,79","13,14%","13,38%","0,00","170.545.000,00","0,11","3,69%"
ALOS3,"30,30","18,31","1,16","5,343","7,32%","0,587","7,52","10,76","-1,74","9,05","6,25","49,65%","33,06%","2,58","6,04%","6,35%","199.775.000,00","13.146.400.000,00","0,00","36,78%"
OPCT3,"9,71","18,41","1,91","0,910","0,00%","0,558","2,43","6,02","-1,67","10,27","5,12","15,11%","4,94%","2,59","12,26%","10,40%","4.783.710,00","1.014.120.000,00","2,05","23,69%"
SMFT3,"19,09","18,42","2,08","1,624","5,29%","0,547","10,21","6,88","-1,07","9,25","4,56","23,60%","8,85%","1,32","9,80%","11,28%","166.872.000,00","5.661.540.000,00","1,32","57,33%"
BFIT3,"0,98","18,49","2,06","0,000","0,00%","0,000","0,00","0,00","0,00","0,00","0,00","0,00%","0,00%","0,00","0,00%","11,15%","0,00","1.849.420.000,00","0,00","35,67%"
